"Record Type","Name","Prompt Text","Description","Model / Motion Effect","Tool Type","Generation Style","Visual Subject","Category","Preset","Aspect Ratio","Duration (s)","Quality","Badges","Word Count","Char Count","Asset Count","Asset Type","Thumbnail (repo path)","Full-Res Asset URL","Poster URL","Asset Pairing","Recreate Model","Lesson","Lesson Timestamp (s)","Confidence","Site Section","Extraction Source","Sample Media URL","Source Page URL"
"Preset / Effect","Through Object In","","Moves the camera inward through an object to focus on the subject behind it. Perfect for creative reveals and smooth, immersive transitions.","Wan 2.5","Motion Effect Preset","","People / Portrait; Product / Object","","","","","","","","","5","video","thumbs/59ca9e3aa6444eba__0.webp","https://static.higgsfield.ai/8991674c-b083-41b0-b08f-1cea15afe394.mp4","https://static.higgsfield.ai/8991674c-b083-41b0-b08f-1cea15afe394.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/8991674c-b083-41b0-b08f-1cea15afe394.mp4","https://higgsfield.ai/motion/2b353671-da2e-4c9e-841d-b7af200ceadb"
"Preset / Effect","Ski Powder","","Captures a skier cutting through deep snow with soft, explosive bursts. Dreamy and powerful, with a sense of freedom.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","1","image","thumbs/706a8bed39827bce__0.webp","https://d1xarpci4ikg0w.cloudfront.net/ea3d3dc1-9456-407a-85ce-674660ae4c2c.webp","","preset-preview","","","","High","motion","catalog_page","https://d1xarpci4ikg0w.cloudfront.net/ea3d3dc1-9456-407a-85ce-674660ae4c2c.webp","https://higgsfield.ai/motion/fbed32dc-6596-4abb-891e-73bfc21c8996"
"Preset / Effect","Head Explosion","","The subject’s head bursts in a dramatic blast of particles, fire, or surreal effects. Shocking, intense, and perfect for horror, dark comedy, or mind-blowing moments.","Wan 2.5","Motion Effect Preset","Glitch / Experimental; Product / Commercial; Horror / Thriller","People / Portrait; Abstract / Texture","","","","","","","","","5","video","thumbs/df20fbf1da52c17a__0.webp","https://static.higgsfield.ai/b2b818a0-87dc-4ae7-a40b-ead6670b23be.mp4","https://static.higgsfield.ai/b2b818a0-87dc-4ae7-a40b-ead6670b23be.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/b2b818a0-87dc-4ae7-a40b-ead6670b23be.mp4","https://higgsfield.ai/motion/e0eb7a70-2fe7-4547-b3d6-dea44c41d41f"
"Preset / Effect","Sand Storm","","A powerful blast of sand sweeps through the scene, partially or fully engulfing the subject. Dust swirls, visibility drops—ideal for desert chaos, dramatic reveals, or elemental visuals.","Wan 2.5","Motion Effect Preset","","People / Portrait; Landscape / Nature","","","","","","","","","5","video","thumbs/24ddc9c807337cdf__0.webp","https://static.higgsfield.ai/a882d567-477a-453f-a694-2e48bcb264e2.mp4","https://static.higgsfield.ai/a882d567-477a-453f-a694-2e48bcb264e2.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/a882d567-477a-453f-a694-2e48bcb264e2.mp4","https://higgsfield.ai/motion/69f79677-5ca2-4481-99f0-562881316b7e"
"Preset / Effect","Head Off","","The subject’s head detaches and floats or vanishes while the body remains standing. Surreal, eerie, or humorous—perfect for fantasy, glitch, or dreamlike visuals.","Wan 2.5","Motion Effect Preset","Glitch / Experimental; Product / Commercial; Fantasy / Sci-Fi; Horror / Thriller","People / Portrait","","","","","","","","","5","video","thumbs/b2a6e6cdd85fd706__0.webp","https://static.higgsfield.ai/1ddd943b-2461-4004-9e08-33de175ad7ac.mp4","https://static.higgsfield.ai/1ddd943b-2461-4004-9e08-33de175ad7ac.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/1ddd943b-2461-4004-9e08-33de175ad7ac.mp4","https://higgsfield.ai/motion/645b3b79-f6f5-4e9b-83d7-f9dd526ac624"
"Preset / Effect","Lens Flare","","Light hits the lens, creating bright streaks or spots. Adds a dreamy, cinematic, or dramatic feel to your shots","Wan 2.5","Motion Effect Preset","Cinematic / Film","People / Portrait","","","","","","","","","5","video","thumbs/30de5317b866db0c__0.webp","https://static.higgsfield.ai/0bd77955-1e34-4061-96ed-2ea93d96c55a.mp4","https://static.higgsfield.ai/0bd77955-1e34-4061-96ed-2ea93d96c55a.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/0bd77955-1e34-4061-96ed-2ea93d96c55a.mp4","https://higgsfield.ai/motion/97687e52-2cfc-4073-ae62-a00c057c2aa2"
"Preset / Effect","Explosion","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/36cc59d84ce38e05__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/a80eaa5f-9925-4905-bee3-093afe844824.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/a80eaa5f-9925-4905-bee3-093afe844824.mp4","https://higgsfield.ai/motion/bc2725cf-4195-4139-881f-f01a71940bea/f8167af9-e194-404d-a22f-06a507c0a5fa"
"Preset / Effect","Wireframe","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/50d600acf68ce429__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/840ef637-fcc1-402a-9a77-ab0b56471439.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/840ef637-fcc1-402a-9a77-ab0b56471439.mp4","https://higgsfield.ai/motion/ea67acab-a7bf-4fff-b098-a0f1f1a6796c/11c82584-02de-4311-900c-c295fd0552ad"
"Preset / Effect","Building Explosion","","A building erupts in a massive blast, sending debris flying. Creates a powerful moment perfect for action scenes","Wan 2.5","Motion Effect Preset","","Architecture / Interior","","","","","","","","","5","video","thumbs/f89ae25da1cc28f9__0.webp","https://static.higgsfield.ai/7339b262-6273-44e9-bd57-35e2d4de2803.mp4","https://static.higgsfield.ai/7339b262-6273-44e9-bd57-35e2d4de2803.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/7339b262-6273-44e9-bd57-35e2d4de2803.mp4","https://higgsfield.ai/motion/0d53b135-337d-4918-aaf4-2af7ecf4f045"
"Preset / Effect","Object POV","","Shows the scene from the object’s point of view, making viewers feel like they're seeing through its ""eyes."" Great for immersive, creative storytelling.","Wan 2.5","Motion Effect Preset","","People / Portrait; Product / Object","","","","","","","","","5","video","thumbs/0d4d761d5d593e92__0.webp","https://static.higgsfield.ai/bc70648a-de4f-44fe-ab9b-434b2c59ef89.mp4","https://static.higgsfield.ai/bc70648a-de4f-44fe-ab9b-434b2c59ef89.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/bc70648a-de4f-44fe-ab9b-434b2c59ef89.mp4","https://higgsfield.ai/motion/ab14b29d-f23e-449e-a40e-ebdbb4f7437a"
"Preset / Effect","Red Carpet","","","seedance_pro","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/49c343e32fe04276__0.webp","https://cdn.higgsfield.ai/seedance_sample/3e5a720c-2fbd-46cb-be93-cebf41edeb37.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/3e5a720c-2fbd-46cb-be93-cebf41edeb37.mp4","https://higgsfield.ai/motion/a3469020-4d6e-4073-93c1-33202c5147f0/3e5a720c-2fbd-46cb-be93-cebf41edeb37"
"Preset / Effect","Fire Element","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/18ad89c7c9a31103__0.webp","https://cdn.higgsfield.ai/kling_video_sample/be180a84-5e07-41d4-990c-17b78eccca4f.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/be180a84-5e07-41d4-990c-17b78eccca4f.mp4","https://higgsfield.ai/motion/840c84e3-dc46-4ee6-8ad4-48c82bb6e427/8a37d944-8808-4a9f-939f-63cddb04696b"
"Preset / Effect","Snorricam","","The movement captures the rhythm of the actor’s steps, creating a disorienting, visceral effect that emphasizes tension or distress’","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/18054508ead368a6__0.webp","https://static.higgsfield.ai/e7da29e1-8ebc-461e-b934-85cd5df6ee93.mp4","https://static.higgsfield.ai/e7da29e1-8ebc-461e-b934-85cd5df6ee93.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/e7da29e1-8ebc-461e-b934-85cd5df6ee93.mp4","https://higgsfield.ai/motion/893cb65f-c528-40aa-83d8-c5aeb2bfe59f"
"Preset / Effect","Animalization","","","kling-v2-1-master","Motion Effect Preset","","Animals / Creatures","","","","","","","","","5","video","thumbs/cf6636bb8b6d2901__0.webp","https://cdn.higgsfield.ai/kling_video_sample/d7c1b0b8-554f-4855-a77b-92b23115d6b8.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/d7c1b0b8-554f-4855-a77b-92b23115d6b8.mp4","https://higgsfield.ai/motion/4678bff4-63e0-4272-a961-9b0b0c0746b1/c85e4eee-732c-45a7-beef-28e754b88f98"
"Preset / Effect","Super Dolly Out","","Smoothly pulls the camera away from the subject, revealing more of the scene. Perfect for dramatic exits, emotional distance, or scene transitions.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/b3bfd6d9482b0ae8__0.webp","https://static.higgsfield.ai/8ead4a81-8efc-44a2-99f4-783fdc1c1331.mp4","https://static.higgsfield.ai/8ead4a81-8efc-44a2-99f4-783fdc1c1331.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/8ead4a81-8efc-44a2-99f4-783fdc1c1331.mp4","https://higgsfield.ai/motion/9dda3fb8-b917-457a-a995-72233031b1fd"
"Preset / Effect","Hero Flight","","","seedance_pro","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/e5e1e3ae281c8dc2__0.webp","https://cdn.higgsfield.ai/seedance_sample/9c4cf578-b922-414d-838b-3d84adfc283d.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/9c4cf578-b922-414d-838b-3d84adfc283d.mp4","https://higgsfield.ai/motion/1df8be61-ddf7-4563-b12f-887d4c641698/92639fac-e72f-4510-8068-0506f940111e"
"Preset / Effect","Glowing Fish","","Bioluminescent fish swim gracefully around the subject, casting soft, radiant light. Dreamlike, magical, and perfect for underwater, fantasy, or surreal scenes.","Wan 2.5","Motion Effect Preset","Glitch / Experimental; Fantasy / Sci-Fi","People / Portrait; Animals / Creatures; Food / Drink","","","","","","","","","5","video","thumbs/e1cecbb7ac11e135__0.webp","https://static.higgsfield.ai/da804841-95ae-4a2b-b83e-ebd8872961ec.mp4","https://static.higgsfield.ai/da804841-95ae-4a2b-b83e-ebd8872961ec.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/da804841-95ae-4a2b-b83e-ebd8872961ec.mp4","https://higgsfield.ai/motion/cc0d5c9a-4047-459f-acce-75811f0ba729"
"Preset / Effect","Static","","The camera remains completely still, with no motion or shake. Clean, neutral, and steady—ideal for dialogue scenes or minimalist aesthetics.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/63b36cf96f8046cd__0.webp","https://static.higgsfield.ai/22e14e56-66b4-4e5d-ae2a-73b338b76fee.mp4","https://static.higgsfield.ai/22e14e56-66b4-4e5d-ae2a-73b338b76fee.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/22e14e56-66b4-4e5d-ae2a-73b338b76fee.mp4","https://higgsfield.ai/motion/aab8440c-0d65-4554-b88a-7a9a5e084b6e"
"Preset / Effect","Skateboard Glide","","Smooth, flowing motion as the board rolls effortlessly. Relaxed and stylish, perfect for cruising scenes or aesthetic edits.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","1","image","thumbs/957463a5e2e8bdef__0.webp","https://d1xarpci4ikg0w.cloudfront.net/3c85486b-8a75-4550-819e-c887c6e3c7ff.webp","","preset-preview","","","","High","motion","catalog_page","https://d1xarpci4ikg0w.cloudfront.net/3c85486b-8a75-4550-819e-c887c6e3c7ff.webp","https://higgsfield.ai/motion/86f0a592-515a-4a10-bffe-910c6282cb44"
"Preset / Effect","Cotton Cloud","","","kling-v2-1-master","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/cee850ac753403e9__0.webp","https://cdn.higgsfield.ai/kling_video_sample/2a97031d-1c90-404b-81ad-2a4ebc59c410.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/2a97031d-1c90-404b-81ad-2a4ebc59c410.mp4","https://higgsfield.ai/motion/588486b6-f303-4e2a-b8b0-2b74b01a5f50/6479bc5f-bee6-468d-9b8f-71e89fa082dd"
"Preset / Effect","3D Rotation","","The subject or product spins smoothly in place, showing a full 360° view. Clean, centered, and perfect for showcasing design, fashion, or product details in a modern way.","Wan 2.5","Motion Effect Preset","Fashion / Editorial","People / Portrait; Product / Object","","","","","","","","","5","video","thumbs/f726de5a3c2e772d__0.webp","https://static.higgsfield.ai/c29644ca-bcdb-42cd-a05e-308d5f03c94a.mp4","https://static.higgsfield.ai/c29644ca-bcdb-42cd-a05e-308d5f03c94a.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/c29644ca-bcdb-42cd-a05e-308d5f03c94a.mp4","https://higgsfield.ai/motion/c2d8f36a-319f-40e4-b5d0-94d4ff9be304"
"Preset / Effect","Turning Metal","","The subject’s skin and body slowly transform into reflective, metallic surfaces—like silver, gold, or chrome. Feels powerful, surreal, and perfect for sci-fi or high-fashion edits.","Wan 2.5","Motion Effect Preset","Glitch / Experimental; Fashion / Editorial; Fantasy / Sci-Fi","People / Portrait","","","","","","","","","5","video","thumbs/69688873871fd3c3__0.webp","https://static.higgsfield.ai/510146d8-b43b-4dc0-8d0d-6a68520b7a38.mp4","https://static.higgsfield.ai/510146d8-b43b-4dc0-8d0d-6a68520b7a38.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/510146d8-b43b-4dc0-8d0d-6a68520b7a38.mp4","https://higgsfield.ai/motion/46e23a6b-1047-40f1-9cf5-33f5f55ddf2e"
"Preset / Effect","Wiggle","","Combines slight shaky “wiggle” motion with a smooth zoom or pan to reveal the subject. Adds playful energy and keeps the shot dynamic and engaging, perfect for stylish intros or creative reveals.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/2c4c4ccf12112617__0.webp","https://static.higgsfield.ai/9406fc76-861d-4167-a506-9dff3f15265a.mp4","https://static.higgsfield.ai/9406fc76-861d-4167-a506-9dff3f15265a.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/9406fc76-861d-4167-a506-9dff3f15265a.mp4","https://higgsfield.ai/motion/fbc42e4f-222c-4c79-a5f2-b3a23d169376"
"Preset / Effect","Selfie Posing","","The subject strikes stylish or playful poses in selfie mode. Perfect for reels or fashion","MiniMax Hailuo","Motion Effect Preset","UGC / Handheld; Fashion / Editorial","People / Portrait","","","","","","","","","5","video","thumbs/66b6dd8ad1914bd8__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/4cb24319-f447-4053-a8a0-0b658ad1d65f.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/4cb24319-f447-4053-a8a0-0b658ad1d65f.mp4","https://higgsfield.ai/motion/ecf0b2dd-4d97-4e5c-8e81-c384836c7233"
"Preset / Effect","Crash Zoom In + Tentacles","","Snaps into the subject’s face with a fast zoom as eerie tentacles emerge from their eyes. A shocking, surreal mix of horror and intensity.","Wan 2.5","Motion Effect Preset","Glitch / Experimental; Horror / Thriller","People / Portrait","","","","","","","","","5","video","thumbs/a5f9b3148dd677f2__0.webp","https://static.higgsfield.ai/a12fef43-ae3f-495a-b6f0-01622a1b6a02.mp4","https://static.higgsfield.ai/a12fef43-ae3f-495a-b6f0-01622a1b6a02.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/a12fef43-ae3f-495a-b6f0-01622a1b6a02.mp4","https://higgsfield.ai/motion/6b658ac3-48a7-49a7-85cc-97af9ff50069"
"Preset / Effect","Basketball Dunks","","Captures the high-energy motion of a person jumping and slamming a basketball into the hoop. Powerful, athletic, and dramatic—perfect for sports or hype edits.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/c415460894c9ce07__0.webp","https://static.higgsfield.ai/a08f2047-76eb-4cd9-9bb6-e903ac9b5773.mp4","https://static.higgsfield.ai/a08f2047-76eb-4cd9-9bb6-e903ac9b5773.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/a08f2047-76eb-4cd9-9bb6-e903ac9b5773.mp4","https://higgsfield.ai/motion/ef9d53c6-1d26-4671-950e-ef2bd2a5b778"
"Preset / Effect","Arc Left","","The camera curves gracefully around the subject to the left, adding a sense of movement, focus, and cinematic style. Ideal for emotional build-up or visual flair.","Wan 2.5","Motion Effect Preset","Cinematic / Film","People / Portrait","","","","","","","","","5","video","thumbs/efee4fc38dae31f8__0.webp","https://static.higgsfield.ai/36936010-9845-47f6-be49-afa2ad4602f6.mp4","https://static.higgsfield.ai/36936010-9845-47f6-be49-afa2ad4602f6.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/36936010-9845-47f6-be49-afa2ad4602f6.mp4","https://higgsfield.ai/motion/2a5d8f86-aef3-4b34-b5ee-fb2020daa131"
"Preset / Effect","Zoom In","","Gradually moves closer to the subject, building focus, tension, or emotional intensity","Wan 2.5","Motion Effect Preset","","People / Portrait; Architecture / Interior","","","","","","","","","5","video","thumbs/ebf96df1dea9b7ed__0.webp","https://static.higgsfield.ai/fa9e8d11-f1bf-4590-a3a6-fc59e927480e.mp4","https://static.higgsfield.ai/fa9e8d11-f1bf-4590-a3a6-fc59e927480e.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/fa9e8d11-f1bf-4590-a3a6-fc59e927480e.mp4","https://higgsfield.ai/motion/a3a3db5d-d3c5-4d95-b429-235ae3d1ee82"
"Preset / Effect","Robo Arm","","Uses a high-speed robotic camera to create fast, precise, and cinematic movements. Ideal for smooth motion shots, product reveals, or dynamic transitions.","Wan 2.5","Motion Effect Preset","Cinematic / Film","Product / Object","","","","","","","","","5","video","thumbs/d95dd0c7ee0228b5__0.webp","https://static.higgsfield.ai/11bbdf0a-b24f-4e4d-9bb4-6557c7b74880.mp4","https://static.higgsfield.ai/11bbdf0a-b24f-4e4d-9bb4-6557c7b74880.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/11bbdf0a-b24f-4e4d-9bb4-6557c7b74880.mp4","https://higgsfield.ai/motion/1bd4363a-6e5a-4c57-90a5-30f0733a769b"
"Preset / Effect","Roll Transition","","The scene spins forward like a rolling wheel, smoothly transitioning from the start frame to the end frame. Clean, dynamic, and perfect for stylish edits or seamless scene changes.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/8a96ac5db6628238__0.webp","https://static.higgsfield.ai/ccb16971-5b18-47fa-98b1-c060773173e3.mp4","https://static.higgsfield.ai/ccb16971-5b18-47fa-98b1-c060773173e3.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/ccb16971-5b18-47fa-98b1-c060773173e3.mp4","https://higgsfield.ai/motion/a8e2bc3a-e78e-42aa-a0e6-79bc01141ed3"
"Preset / Effect","Eyes In","","Moves the camera close to the subject’s eyes, creating an intense and emotional connection with the viewer","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/e117b83179c1a59b__0.webp","https://static.higgsfield.ai/2469f14c-5441-4524-883b-8b6759a79e30.mp4","https://static.higgsfield.ai/2469f14c-5441-4524-883b-8b6759a79e30.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/2469f14c-5441-4524-883b-8b6759a79e30.mp4","https://higgsfield.ai/motion/0ab33462-481e-4c78-8ffc-086bebd84187"
"Preset / Effect","Jib down","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/82dfaf493dd5e6a3__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/491a3c23-51c7-420d-8551-0b0c3798c7de.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/491a3c23-51c7-420d-8551-0b0c3798c7de.mp4","https://higgsfield.ai/motion/4e2318ed-572e-4d5a-bcf9-7e70e4755a52/361ccc7d-4eed-4ed5-bbac-d00c5a722095"
"Preset / Effect","Dolly In","","Moves the camera smoothly toward the subject, drawing viewers closer and building focus or emotion. Ideal for intense or intimate moments.","Wan 2.5","Motion Effect Preset","","People / Portrait; Architecture / Interior","","","","","","","","","5","video","thumbs/871db3ae669f6f73__0.webp","https://static.higgsfield.ai/3231174f-61a3-4218-b6a9-b2d863507d48.mp4","https://static.higgsfield.ai/3231174f-61a3-4218-b6a9-b2d863507d48.webp","preset-preview","","","","High","motion","catalog_page","https://static.higgsfield.ai/3231174f-61a3-4218-b6a9-b2d863507d48.mp4","https://higgsfield.ai/motion/8d582076-10e2-40f7-bbef-6384532147c2"
"Preset / Effect","Live Concert","","","","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/5e4b8d463ca2b3f1__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/4a5f7094-5a74-4f55-a0dd-2fb1d0cc997a.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/4a5f7094-5a74-4f55-a0dd-2fb1d0cc997a.mp4","https://higgsfield.ai/motion/bf8444a7-c778-451f-b633-74f62aa23e98/4a5f7094-5a74-4f55-a0dd-2fb1d0cc997a"
"Preset / Effect","Hair Style","","","seedance_pro","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/6e3adf4476d341f3__0.webp","https://cdn.higgsfield.ai/seedance_sample/c0b4f3f8-9c6d-42e0-964c-cae39579ed66.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/c0b4f3f8-9c6d-42e0-964c-cae39579ed66.mp4","https://higgsfield.ai/motion/71d6e8f4-b01f-46a3-b27c-7ace92ec626e/0b161f34-5403-4e0a-bd62-d775e7d4bd42"
"Preset / Effect","Outfit Check","","","seedance_pro","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/5b4c90280e1d24c6__0.webp","https://cdn.higgsfield.ai/seedance_sample/de05226c-e37b-4b57-b541-96991af07a42.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/de05226c-e37b-4b57-b541-96991af07a42.mp4","https://higgsfield.ai/motion/cb27169d-aba4-43d9-8667-3292966b2de5/c8c93d2f-4846-4080-991e-d59c3de4d851"
